id,city,district,sub_district,area_sqft,bhk,property_type,furnishing,price_inr,price_per_sqft,source,created_at,updated_at,is_active
657,Noida,Sector 37,Film City,1250,3,Apartment,Semi-Furnished,9500000,7600,CSV_Import,2025-06-11 21:01:45.498378,2025-06-11 21:01:45.498379,t
658,Noida,Sector 37,Sector 38,1200,2,Apartment,Unfurnished,7800000,6500,CSV_Import,2025-06-11 21:01:45.498379,2025-06-11 21:01:45.49838,t
659,Noida,Sector 37,Sector 39,1300,3,Apartment,Semi-Furnished,9800000,7538.461538461538,CSV_Import,2025-06-11 21:01:45.49838,2025-06-11 21:01:45.498381,t
660,Noida,Sector 78,Noida Expressway,1400,3,Apartment,Fully Furnished,12500000,8928.57142857143,CSV_Import,2025-06-11 21:01:45.498381,2025-06-11 21:01:45.498382,t
661,Noida,Sector 78,Sector 79,1350,3,Apartment,Semi-Furnished,11800000,8740.74074074074,CSV_Import,2025-06-11 21:01:45.498382,2025-06-11 21:01:45.498383,t
662,Noida,Sector 78,Sector 80,1300,3,Apartment,Unfurnished,10800000,8307.692307692309,CSV_Import,2025-06-11 21:01:45.498383,2025-06-11 21:01:45.498384,t
663,Noida,Sector 137,Noida Expressway,1500,3,Apartment,Semi-Furnished,12800000,8533.333333333334,CSV_Import,2025-06-11 21:01:45.498384,2025-06-11 21:01:45.498385,t
664,Noida,Sector 137,Sector 138,1450,3,Apartment,Semi-Furnished,12200000,8413.793103448275,CSV_Import,2025-06-11 21:01:45.498385,2025-06-11 21:01:45.498386,t
665,Noida,Sector 137,Sector 139,1400,3,Apartment,Unfurnished,11500000,8214.285714285714,CSV_Import,2025-06-11 21:01:45.498386,2025-06-11 21:01:45.498387,t
666,Noida,Sector 50,Central Noida,1100,2,Apartment,Semi-Furnished,7500000,6818.181818181818,CSV_Import,2025-06-11 21:01:45.498387,2025-06-11 21:01:45.498388,t
667,Noida,Sector 50,Sector 51,1050,2,Apartment,Unfurnished,6800000,6476.190476190476,CSV_Import,2025-06-11 21:01:45.498388,2025-06-11 21:01:45.498389,t
668,Noida,Sector 50,Sector 52,1150,2,Apartment,Semi-Furnished,7800000,6782.608695652174,CSV_Import,2025-06-11 21:01:45.498389,2025-06-11 21:01:45.49839,t
669,Noida,Sector 25,Old Noida,1000,2,Apartment,Unfurnished,6200000,6200,CSV_Import,2025-06-11 21:01:45.49839,2025-06-11 21:01:45.498391,t
670,Noida,Sector 25,Sector 26,950,2,Apartment,Semi-Furnished,5800000,6105.263157894737,CSV_Import,2025-06-11 21:01:45.498391,2025-06-11 21:01:45.498392,t
671,Noida,Sector 25,Sector 27,1050,2,Apartment,Semi-Furnished,6500000,6190.476190476191,CSV_Import,2025-06-11 21:01:45.498392,2025-06-11 21:01:45.498393,t
672,Noida,Sector 104,Greater Noida West,1200,2,Apartment,Semi-Furnished,6800000,5666.666666666667,CSV_Import,2025-06-11 21:01:45.498393,2025-06-11 21:01:45.498394,t
673,Noida,Sector 104,Sector 105,1150,2,Apartment,Unfurnished,6200000,5391.304347826087,CSV_Import,2025-06-11 21:01:45.498394,2025-06-11 21:01:45.498395,t
674,Noida,Sector 104,Sector 106,1250,3,Apartment,Semi-Furnished,7500000,6000,CSV_Import,2025-06-11 21:01:45.498395,2025-06-11 21:01:45.498396,t
675,Noida,Yamuna Expressway,Sector 143,1600,4,Apartment,Fully Furnished,9800000,6125,CSV_Import,2025-06-11 21:01:45.498397,2025-06-11 21:01:45.498397,t
676,Noida,Yamuna Expressway,Sector 144,1550,4,Apartment,Semi-Furnished,9200000,5935.4838709677415,CSV_Import,2025-06-11 21:01:45.498398,2025-06-11 21:01:45.498398,t
677,Noida,Yamuna Expressway,Sector 150,1500,3,Apartment,Unfurnished,8500000,5666.666666666667,CSV_Import,2025-06-11 21:01:45.498399,2025-06-11 21:01:45.498399,t
678,Noida,Knowledge Park,Greater Noida,1300,3,Apartment,Semi-Furnished,7800000,6000,CSV_Import,2025-06-11 21:01:45.4984,2025-06-11 21:01:45.4984,t
679,Noida,Knowledge Park,Knowledge Park 2,1250,3,Apartment,Unfurnished,7200000,5760,CSV_Import,2025-06-11 21:01:45.498401,2025-06-11 21:01:45.498401,t
680,Noida,Knowledge Park,Knowledge Park 3,1350,3,Apartment,Semi-Furnished,8200000,6074.074074074074,CSV_Import,2025-06-11 21:01:45.498402,2025-06-11 21:01:45.498402,t
681,Noida,Tech Zone,Tech Zone 4,1400,3,Apartment,Semi-Furnished,9500000,6785.714285714285,CSV_Import,2025-06-11 21:01:45.498403,2025-06-11 21:01:45.498403,t
682,Noida,Tech Zone,Sector 132,1350,3,Apartment,Unfurnished,8800000,6518.518518518518,CSV_Import,2025-06-11 21:01:45.498416,2025-06-11 21:01:45.498417,t
683,Noida,Tech Zone,Sector 133,1450,3,Apartment,Semi-Furnished,10200000,7034.482758620689,CSV_Import,2025-06-11 21:01:45.498418,2025-06-11 21:01:45.498419,t
684,Noida,Sector 18,Central Noida,2400,4,Independent House,Semi-Furnished,28500000,11875,CSV_Import,2025-06-11 21:01:45.498419,2025-06-11 21:01:45.49842,t
685,Noida,Sector 18,Sector 19,2300,4,Independent House,Fully Furnished,26500000,11521.739130434782,CSV_Import,2025-06-11 21:01:45.49842,2025-06-11 21:01:45.498421,t
686,Noida,Sector 18,Sector 20,2200,4,Independent House,Unfurnished,24500000,11136.363636363636,CSV_Import,2025-06-11 21:01:45.498421,2025-06-11 21:01:45.498422,t
687,Noida,Sector 62,Noida Extension,2600,5,Independent House,Semi-Furnished,32500000,12500,CSV_Import,2025-06-11 21:01:45.498423,2025-06-11 21:01:45.498423,t
688,Noida,Sector 62,Sector 63,2500,4,Independent House,Unfurnished,28500000,11400,CSV_Import,2025-06-11 21:01:45.498424,2025-06-11 21:01:45.498424,t
689,Noida,Sector 62,Sector 64,2700,5,Independent House,Semi-Furnished,35500000,13148.148148148148,CSV_Import,2025-06-11 21:01:45.498425,2025-06-11 21:01:45.498425,t
690,Noida,Greater Noida,Pari Chowk,2800,5,Independent House,Fully Furnished,28500000,10178.57142857143,CSV_Import,2025-06-11 21:01:45.498426,2025-06-11 21:01:45.498427,t
691,Noida,Greater Noida,Alpha 1,2700,5,Independent House,Semi-Furnished,26500000,9814.814814814816,CSV_Import,2025-06-11 21:01:45.498427,2025-06-11 21:01:45.498428,t
692,Noida,Greater Noida,Beta 1,2600,5,Independent House,Unfurnished,24500000,9423.076923076924,CSV_Import,2025-06-11 21:01:45.498428,2025-06-11 21:01:45.498429,t
693,Noida,Greater Noida,Beta 2,2800,5,Independent House,Semi-Furnished,27500000,9821.42857142857,CSV_Import,2025-06-11 21:01:45.498429,2025-06-11 21:01:45.49843,t
694,Noida,Greater Noida,Gamma 1,2700,5,Independent House,Semi-Furnished,26200000,9703.703703703704,CSV_Import,2025-06-11 21:01:45.49843,2025-06-11 21:01:45.49843,t
695,Noida,Sector 37,Film City,2500,4,Builder Floor,Semi-Furnished,28500000,11400,CSV_Import,2025-06-11 21:01:45.498431,2025-06-11 21:01:45.498431,t
696,Noida,Sector 37,Sector 38,2400,4,Builder Floor,Unfurnished,24500000,10208.333333333334,CSV_Import,2025-06-11 21:01:45.498432,2025-06-11 21:01:45.498432,t
697,Noida,Sector 37,Sector 39,2600,5,Builder Floor,Semi-Furnished,32500000,12500,CSV_Import,2025-06-11 21:01:45.498433,2025-06-11 21:01:45.498433,t
698,Noida,Sector 78,Noida Expressway,2800,5,Independent House,Fully Furnished,48500000,17321.428571428572,CSV_Import,2025-06-11 21:01:45.498434,2025-06-11 21:01:45.498435,t
699,Noida,Sector 78,Sector 79,2700,5,Independent House,Semi-Furnished,44500000,16481.48148148148,CSV_Import,2025-06-11 21:01:45.498435,2025-06-11 21:01:45.498436,t
700,Noida,Sector 78,Sector 80,2600,5,Independent House,Unfurnished,41500000,15961.538461538461,CSV_Import,2025-06-11 21:01:45.498437,2025-06-11 21:01:45.498437,t
701,Noida,Sector 137,Noida Expressway,3000,5,Independent House,Semi-Furnished,52500000,17500,CSV_Import,2025-06-11 21:01:45.498438,2025-06-11 21:01:45.498438,t
702,Noida,Sector 137,Sector 138,2900,5,Independent House,Semi-Furnished,48500000,16724.137931034482,CSV_Import,2025-06-11 21:01:45.498439,2025-06-11 21:01:45.498439,t
703,Noida,Sector 137,Sector 139,2800,5,Independent House,Unfurnished,45500000,16250,CSV_Import,2025-06-11 21:01:45.49844,2025-06-11 21:01:45.49844,t
704,Noida,Sector 50,Central Noida,2200,4,Builder Floor,Semi-Furnished,26500000,12045.454545454546,CSV_Import,2025-06-11 21:01:45.498441,2025-06-11 21:01:45.498441,t
705,Noida,Sector 50,Sector 51,2100,4,Builder Floor,Unfurnished,22500000,10714.285714285714,CSV_Import,2025-06-11 21:01:45.498442,2025-06-11 21:01:45.498443,t
706,Noida,Sector 50,Sector 52,2300,4,Builder Floor,Semi-Furnished,28500000,12391.304347826086,CSV_Import,2025-06-11 21:01:45.498443,2025-06-11 21:01:45.498444,t
707,Noida,Sector 25,Old Noida,2000,4,Builder Floor,Unfurnished,20500000,10250,CSV_Import,2025-06-11 21:01:45.498444,2025-06-11 21:01:45.498445,t
708,Noida,Sector 25,Sector 26,1900,3,Builder Floor,Semi-Furnished,18500000,9736.842105263158,CSV_Import,2025-06-11 21:01:45.498445,2025-06-11 21:01:45.498446,t
709,Noida,Sector 25,Sector 27,2100,4,Builder Floor,Semi-Furnished,22500000,10714.285714285714,CSV_Import,2025-06-11 21:01:45.498446,2025-06-11 21:01:45.498447,t
710,Noida,Sector 104,Greater Noida West,2400,4,Builder Floor,Semi-Furnished,22500000,9375,CSV_Import,2025-06-11 21:01:45.498447,2025-06-11 21:01:45.498447,t
711,Noida,Sector 104,Sector 105,2300,4,Builder Floor,Unfurnished,20500000,8913.04347826087,CSV_Import,2025-06-11 21:01:45.498448,2025-06-11 21:01:45.498448,t
712,Noida,Sector 104,Sector 106,2500,4,Builder Floor,Semi-Furnished,24500000,9800,CSV_Import,2025-06-11 21:01:45.498449,2025-06-11 21:01:45.498449,t
713,Noida,Yamuna Expressway,Sector 143,3200,6,Independent House,Fully Furnished,38500000,12031.25,CSV_Import,2025-06-11 21:01:45.49845,2025-06-11 21:01:45.49845,t
714,Noida,Yamuna Expressway,Sector 144,3100,6,Independent House,Semi-Furnished,35500000,11451.612903225807,CSV_Import,2025-06-11 21:01:45.498451,2025-06-11 21:01:45.498452,t
715,Noida,Yamuna Expressway,Sector 150,3000,5,Independent House,Unfurnished,32500000,10833.333333333334,CSV_Import,2025-06-11 21:01:45.498452,2025-06-11 21:01:45.498453,t
716,Noida,Knowledge Park,Greater Noida,2600,5,Independent House,Semi-Furnished,26500000,10192.307692307691,CSV_Import,2025-06-11 21:01:45.498453,2025-06-11 21:01:45.498454,t
717,Noida,Knowledge Park,Knowledge Park 2,2500,4,Independent House,Unfurnished,22500000,9000,CSV_Import,2025-06-11 21:01:45.498455,2025-06-11 21:01:45.498455,t
718,Noida,Knowledge Park,Knowledge Park 3,2700,5,Independent House,Semi-Furnished,28500000,10555.555555555555,CSV_Import,2025-06-11 21:01:45.498456,2025-06-11 21:01:45.498456,t
719,Noida,Tech Zone,Tech Zone 4,2800,5,Independent House,Semi-Furnished,32500000,11607.142857142857,CSV_Import,2025-06-11 21:01:45.498457,2025-06-11 21:01:45.498457,t
720,Noida,Tech Zone,Sector 132,2700,5,Independent House,Unfurnished,28500000,10555.555555555555,CSV_Import,2025-06-11 21:01:45.498458,2025-06-11 21:01:45.498458,t
721,Noida,Tech Zone,Sector 133,2900,5,Independent House,Semi-Furnished,35500000,12241.379310344828,CSV_Import,2025-06-11 21:01:45.498459,2025-06-11 21:01:45.49846,t
722,Noida,Sector 18,Central Noida,800,1,Apartment,Semi-Furnished,5500000,6875,CSV_Import,2025-06-11 21:01:45.49846,2025-06-11 21:01:45.498461,t
723,Noida,Sector 18,Sector 19,750,1,Apartment,Fully Furnished,5200000,6933.333333333333,CSV_Import,2025-06-11 21:01:45.498461,2025-06-11 21:01:45.498462,t
724,Noida,Sector 18,Sector 20,700,1,Apartment,Unfurnished,4800000,6857.142857142857,CSV_Import,2025-06-11 21:01:45.498462,2025-06-11 21:01:45.498463,t
725,Noida,Sector 62,Noida Extension,850,1,Apartment,Semi-Furnished,6200000,7294.117647058823,CSV_Import,2025-06-11 21:01:45.498463,2025-06-11 21:01:45.498463,t
726,Noida,Sector 62,Sector 63,800,1,Apartment,Unfurnished,5800000,7250,CSV_Import,2025-06-11 21:01:45.498464,2025-06-11 21:01:45.498464,t
727,Noida,Sector 62,Sector 64,900,1,Apartment,Semi-Furnished,6800000,7555.555555555556,CSV_Import,2025-06-11 21:01:45.498465,2025-06-11 21:01:45.498465,t
728,Noida,Greater Noida,Pari Chowk,900,1,Apartment,Fully Furnished,5800000,6444.444444444444,CSV_Import,2025-06-11 21:01:45.498466,2025-06-11 21:01:45.498466,t
729,Noida,Greater Noida,Alpha 1,850,1,Apartment,Semi-Furnished,5500000,6470.588235294118,CSV_Import,2025-06-11 21:01:45.498467,2025-06-11 21:01:45.498467,t
730,Noida,Greater Noida,Beta 1,850,1,Apartment,Unfurnished,5200000,6117.64705882353,CSV_Import,2025-06-11 21:01:45.498468,2025-06-11 21:01:45.498468,t
731,Noida,Greater Noida,Beta 2,900,1,Apartment,Semi-Furnished,5800000,6444.444444444444,CSV_Import,2025-06-11 21:01:45.498469,2025-06-11 21:01:45.498469,t
732,Noida,Greater Noida,Gamma 1,850,1,Apartment,Semi-Furnished,5500000,6470.588235294118,CSV_Import,2025-06-11 21:01:45.49847,2025-06-11 21:01:45.49847,t
733,Noida,Sector 37,Film City,850,1,Apartment,Semi-Furnished,6200000,7294.117647058823,CSV_Import,2025-06-11 21:01:45.498471,2025-06-11 21:01:45.498471,t
734,Noida,Sector 37,Sector 38,800,1,Apartment,Unfurnished,5200000,6500,CSV_Import,2025-06-11 21:01:45.498472,2025-06-11 21:01:45.498472,t
735,Noida,Sector 37,Sector 39,900,1,Apartment,Semi-Furnished,6500000,7222.222222222223,CSV_Import,2025-06-11 21:01:45.498473,2025-06-11 21:01:45.498473,t
736,Noida,Sector 78,Noida Expressway,950,1,Apartment,Fully Furnished,8500000,8947.368421052632,CSV_Import,2025-06-11 21:01:45.498474,2025-06-11 21:01:45.498474,t
737,Noida,Sector 78,Sector 79,900,1,Apartment,Semi-Furnished,7800000,8666.666666666666,CSV_Import,2025-06-11 21:01:45.498475,2025-06-11 21:01:45.498475,t
738,Noida,Sector 78,Sector 80,850,1,Apartment,Unfurnished,7200000,8470.588235294117,CSV_Import,2025-06-11 21:01:45.498476,2025-06-11 21:01:45.498476,t
739,Noida,Sector 137,Noida Expressway,1000,1,Apartment,Semi-Furnished,8800000,8800,CSV_Import,2025-06-11 21:01:45.498477,2025-06-11 21:01:45.498477,t
740,Noida,Sector 137,Sector 138,950,1,Apartment,Semi-Furnished,8200000,8631.578947368422,CSV_Import,2025-06-11 21:01:45.498478,2025-06-11 21:01:45.498478,t
741,Noida,Sector 137,Sector 139,900,1,Apartment,Unfurnished,7500000,8333.333333333334,CSV_Import,2025-06-11 21:01:45.498479,2025-06-11 21:01:45.498479,t
742,Noida,Sector 50,Central Noida,750,1,Apartment,Semi-Furnished,5200000,6933.333333333333,CSV_Import,2025-06-11 21:01:45.49848,2025-06-11 21:01:45.49848,t
743,Noida,Sector 50,Sector 51,700,1,Apartment,Unfurnished,4500000,6428.571428571428,CSV_Import,2025-06-11 21:01:45.498481,2025-06-11 21:01:45.498481,t
744,Noida,Sector 50,Sector 52,800,1,Apartment,Semi-Furnished,5500000,6875,CSV_Import,2025-06-11 21:01:45.498482,2025-06-11 21:01:45.498482,t
745,Noida,Sector 25,Old Noida,700,1,Apartment,Unfurnished,4200000,6000,CSV_Import,2025-06-11 21:01:45.498483,2025-06-11 21:01:45.498483,t
746,Noida,Sector 25,Sector 26,650,1,Apartment,Semi-Furnished,3800000,5846.153846153846,CSV_Import,2025-06-11 21:01:45.498484,2025-06-11 21:01:45.498484,t
747,Noida,Sector 25,Sector 27,750,1,Apartment,Semi-Furnished,4500000,6000,CSV_Import,2025-06-11 21:01:45.498485,2025-06-11 21:01:45.498485,t
748,Noida,Sector 104,Greater Noida West,800,1,Apartment,Semi-Furnished,4500000,5625,CSV_Import,2025-06-11 21:01:45.498486,2025-06-11 21:01:45.498486,t
749,Noida,Sector 104,Sector 105,750,1,Apartment,Unfurnished,4200000,5600,CSV_Import,2025-06-11 21:01:45.498487,2025-06-11 21:01:45.498487,t
750,Noida,Sector 104,Sector 106,850,1,Apartment,Semi-Furnished,5200000,6117.64705882353,CSV_Import,2025-06-11 21:01:45.498488,2025-06-11 21:01:45.498488,t
751,Noida,Yamuna Expressway,Sector 143,1100,2,Apartment,Fully Furnished,6800000,6181.818181818182,CSV_Import,2025-06-11 21:01:45.498489,2025-06-11 21:01:45.498489,t
752,Noida,Yamuna Expressway,Sector 144,1050,2,Apartment,Semi-Furnished,6200000,5904.761904761905,CSV_Import,2025-06-11 21:01:45.49849,2025-06-11 21:01:45.498491,t
753,Noida,Yamuna Expressway,Sector 150,1000,1,Apartment,Unfurnished,5800000,5800,CSV_Import,2025-06-11 21:01:45.498491,2025-06-11 21:01:45.498492,t
754,Noida,Knowledge Park,Greater Noida,900,1,Apartment,Semi-Furnished,5200000,5777.777777777777,CSV_Import,2025-06-11 21:01:45.498492,2025-06-11 21:01:45.498493,t
755,Noida,Knowledge Park,Knowledge Park 2,850,1,Apartment,Unfurnished,4800000,5647.058823529412,CSV_Import,2025-06-11 21:01:45.498493,2025-06-11 21:01:45.498494,t
756,Noida,Knowledge Park,Knowledge Park 3,950,1,Apartment,Semi-Furnished,5800000,6105.263157894737,CSV_Import,2025-06-11 21:01:45.498494,2025-06-11 21:01:45.498495,t
757,Noida,Tech Zone,Tech Zone 4,950,1,Apartment,Semi-Furnished,6500000,6842.105263157895,CSV_Import,2025-06-11 21:01:45.498495,2025-06-11 21:01:45.498496,t
758,Noida,Tech Zone,Sector 132,900,1,Apartment,Unfurnished,5800000,6444.444444444444,CSV_Import,2025-06-11 21:01:45.498496,2025-06-11 21:01:45.498497,t
759,Noida,Tech Zone,Sector 133,1000,1,Apartment,Semi-Furnished,7200000,7200,CSV_Import,2025-06-11 21:01:45.498497,2025-06-11 21:01:45.498498,t
760,Noida,Sector 18,Central Noida,1600,3,Apartment,Semi-Furnished,13500000,8437.5,CSV_Import,2025-06-11 21:01:45.498498,2025-06-11 21:01:45.498499,t
761,Noida,Sector 18,Sector 19,1550,3,Apartment,Fully Furnished,12800000,8258.064516129032,CSV_Import,2025-06-11 21:01:45.498499,2025-06-11 21:01:45.4985,t
762,Noida,Sector 18,Sector 20,1500,3,Apartment,Unfurnished,11800000,7866.666666666667,CSV_Import,2025-06-11 21:01:45.4985,2025-06-11 21:01:45.498501,t
763,Noida,Sector 62,Noida Extension,1700,4,Apartment,Semi-Furnished,15500000,9117.64705882353,CSV_Import,2025-06-11 21:01:45.498501,2025-06-11 21:01:45.498502,t
764,Noida,Sector 62,Sector 63,1650,4,Apartment,Unfurnished,14500000,8787.878787878788,CSV_Import,2025-06-11 21:01:45.498502,2025-06-11 21:01:45.498502,t
765,Noida,Sector 62,Sector 64,1750,4,Apartment,Semi-Furnished,16800000,9600,CSV_Import,2025-06-11 21:01:45.498503,2025-06-11 21:01:45.498503,t
766,Noida,Greater Noida,Pari Chowk,1800,4,Apartment,Fully Furnished,14200000,7888.888888888889,CSV_Import,2025-06-11 21:01:45.498504,2025-06-11 21:01:45.498504,t
767,Noida,Greater Noida,Alpha 1,1750,4,Apartment,Semi-Furnished,13200000,7542.857142857143,CSV_Import,2025-06-11 21:01:45.498505,2025-06-11 21:01:45.498505,t
768,Noida,Greater Noida,Beta 1,1700,4,Apartment,Unfurnished,12500000,7352.941176470588,CSV_Import,2025-06-11 21:01:45.498506,2025-06-11 21:01:45.498506,t
769,Noida,Greater Noida,Beta 2,1800,4,Apartment,Semi-Furnished,13800000,7666.666666666667,CSV_Import,2025-06-11 21:01:45.498506,2025-06-11 21:01:45.498507,t
770,Noida,Greater Noida,Gamma 1,1750,4,Apartment,Semi-Furnished,13200000,7542.857142857143,CSV_Import,2025-06-11 21:01:45.498508,2025-06-11 21:01:45.498508,t
771,Noida,Sector 37,Film City,1650,4,Apartment,Semi-Furnished,15500000,9393.939393939394,CSV_Import,2025-06-11 21:01:45.498508,2025-06-11 21:01:45.498509,t
772,Noida,Sector 37,Sector 38,1600,3,Apartment,Unfurnished,12500000,7812.5,CSV_Import,2025-06-11 21:01:45.498509,2025-06-11 21:01:45.49851,t
773,Noida,Sector 37,Sector 39,1700,4,Apartment,Semi-Furnished,16200000,9529.411764705883,CSV_Import,2025-06-11 21:01:45.49851,2025-06-11 21:01:45.498511,t
774,Noida,Sector 78,Noida Expressway,1850,4,Apartment,Fully Furnished,20500000,11081.081081081082,CSV_Import,2025-06-11 21:01:45.498511,2025-06-11 21:01:45.498511,t
775,Noida,Sector 78,Sector 79,1800,4,Apartment,Semi-Furnished,19200000,10666.666666666666,CSV_Import,2025-06-11 21:01:45.498512,2025-06-11 21:01:45.498512,t
776,Noida,Sector 78,Sector 80,1750,4,Apartment,Unfurnished,17800000,10171.42857142857,CSV_Import,2025-06-11 21:01:45.498513,2025-06-11 21:01:45.498513,t
777,Noida,Sector 137,Noida Expressway,1950,4,Apartment,Semi-Furnished,21500000,11025.641025641025,CSV_Import,2025-06-11 21:01:45.498514,2025-06-11 21:01:45.498514,t
778,Noida,Sector 137,Sector 138,1900,4,Apartment,Semi-Furnished,20200000,10631.578947368422,CSV_Import,2025-06-11 21:01:45.498515,2025-06-11 21:01:45.498515,t
779,Noida,Sector 137,Sector 139,1850,4,Apartment,Unfurnished,18800000,10162.162162162162,CSV_Import,2025-06-11 21:01:45.498516,2025-06-11 21:01:45.498516,t
780,Noida,Sector 50,Central Noida,1500,3,Apartment,Semi-Furnished,12200000,8133.333333333333,CSV_Import,2025-06-11 21:01:45.498517,2025-06-11 21:01:45.498517,t
781,Noida,Sector 50,Sector 51,1450,3,Apartment,Unfurnished,10800000,7448.275862068966,CSV_Import,2025-06-11 21:01:45.498517,2025-06-11 21:01:45.498518,t
782,Noida,Sector 50,Sector 52,1550,3,Apartment,Semi-Furnished,12800000,8258.064516129032,CSV_Import,2025-06-11 21:01:45.498518,2025-06-11 21:01:45.498519,t
783,Noida,Sector 25,Old Noida,1400,3,Apartment,Unfurnished,9800000,7000,CSV_Import,2025-06-11 21:01:45.498519,2025-06-11 21:01:45.49852,t
784,Noida,Sector 25,Sector 26,1350,3,Apartment,Semi-Furnished,9200000,6814.814814814815,CSV_Import,2025-06-11 21:01:45.49852,2025-06-11 21:01:45.498521,t
785,Noida,Sector 25,Sector 27,1450,3,Apartment,Semi-Furnished,10500000,7241.379310344828,CSV_Import,2025-06-11 21:01:45.498521,2025-06-11 21:01:45.498522,t
786,Noida,Sector 104,Greater Noida West,1550,3,Apartment,Semi-Furnished,10800000,6967.741935483871,CSV_Import,2025-06-11 21:01:45.498522,2025-06-11 21:01:45.498523,t
787,Noida,Sector 104,Sector 105,1500,3,Apartment,Unfurnished,9800000,6533.333333333333,CSV_Import,2025-06-11 21:01:45.498523,2025-06-11 21:01:45.498524,t
788,Noida,Sector 104,Sector 106,1600,4,Apartment,Semi-Furnished,12200000,7625,CSV_Import,2025-06-11 21:01:45.498524,2025-06-11 21:01:45.498525,t
789,Noida,Yamuna Expressway,Sector 143,2100,5,Apartment,Fully Furnished,16800000,8000,CSV_Import,2025-06-11 21:01:45.498525,2025-06-11 21:01:45.498525,t
790,Noida,Yamuna Expressway,Sector 144,2050,5,Apartment,Semi-Furnished,15500000,7560.975609756098,CSV_Import,2025-06-11 21:01:45.498526,2025-06-11 21:01:45.498526,t
791,Noida,Yamuna Expressway,Sector 150,2000,4,Apartment,Unfurnished,14200000,7100,CSV_Import,2025-06-11 21:01:45.498527,2025-06-11 21:01:45.498527,t
792,Noida,Knowledge Park,Greater Noida,1700,4,Apartment,Semi-Furnished,12500000,7352.941176470588,CSV_Import,2025-06-11 21:01:45.498528,2025-06-11 21:01:45.498528,t
793,Noida,Knowledge Park,Knowledge Park 2,1650,4,Apartment,Unfurnished,11500000,6969.69696969697,CSV_Import,2025-06-11 21:01:45.498529,2025-06-11 21:01:45.498529,t
794,Noida,Knowledge Park,Knowledge Park 3,1750,4,Apartment,Semi-Furnished,13500000,7714.285714285715,CSV_Import,2025-06-11 21:01:45.498529,2025-06-11 21:01:45.49853,t
795,Noida,Tech Zone,Tech Zone 4,1850,4,Apartment,Semi-Furnished,15500000,8378.378378378378,CSV_Import,2025-06-11 21:01:45.49853,2025-06-11 21:01:45.498531,t
796,Noida,Tech Zone,Sector 132,1800,4,Apartment,Unfurnished,14200000,7888.888888888889,CSV_Import,2025-06-11 21:01:45.498531,2025-06-11 21:01:45.498531,t
797,Noida,Tech Zone,Sector 133,1900,4,Apartment,Semi-Furnished,16800000,8842.105263157895,CSV_Import,2025-06-11 21:01:45.498532,2025-06-11 21:01:45.498532,t
798,Noida,Sector 18,Central Noida,2200,5,Apartment,Semi-Furnished,22500000,10227.272727272728,CSV_Import,2025-06-11 21:01:45.498533,2025-06-11 21:01:45.498533,t
799,Noida,Sector 18,Sector 19,2150,5,Apartment,Fully Furnished,21200000,9860.46511627907,CSV_Import,2025-06-11 21:01:45.498534,2025-06-11 21:01:45.498534,t
800,Noida,Sector 18,Sector 20,2100,5,Apartment,Unfurnished,19500000,9285.714285714286,CSV_Import,2025-06-11 21:01:45.498535,2025-06-11 21:01:45.498535,t
801,Noida,Sector 62,Noida Extension,2400,5,Apartment,Semi-Furnished,26500000,11041.666666666666,CSV_Import,2025-06-11 21:01:45.498535,2025-06-11 21:01:45.498536,t
802,Noida,Sector 62,Sector 63,2350,5,Apartment,Unfurnished,24500000,10425.531914893618,CSV_Import,2025-06-11 21:01:45.498536,2025-06-11 21:01:45.498537,t
803,Noida,Sector 62,Sector 64,2450,5,Apartment,Semi-Furnished,28500000,11632.65306122449,CSV_Import,2025-06-11 21:01:45.498537,2025-06-11 21:01:45.498537,t
804,Noida,Greater Noida,Pari Chowk,2500,5,Apartment,Fully Furnished,24500000,9800,CSV_Import,2025-06-11 21:01:45.498538,2025-06-11 21:01:45.498538,t
805,Noida,Greater Noida,Alpha 1,2450,5,Apartment,Semi-Furnished,22500000,9183.673469387755,CSV_Import,2025-06-11 21:01:45.498539,2025-06-11 21:01:45.498539,t
806,Noida,Greater Noida,Beta 1,2400,5,Apartment,Unfurnished,21200000,8833.333333333334,CSV_Import,2025-06-11 21:01:45.49854,2025-06-11 21:01:45.49854,t
807,Noida,Greater Noida,Beta 2,2500,5,Apartment,Semi-Furnished,23800000,9520,CSV_Import,2025-06-11 21:01:45.498541,2025-06-11 21:01:45.498541,t
808,Noida,Greater Noida,Gamma 1,2450,5,Apartment,Semi-Furnished,22800000,9306.122448979591,CSV_Import,2025-06-11 21:01:45.498541,2025-06-11 21:01:45.498542,t
809,Noida,Sector 37,Film City,2300,5,Apartment,Semi-Furnished,26500000,11521.739130434782,CSV_Import,2025-06-11 21:01:45.498542,2025-06-11 21:01:45.498543,t
810,Noida,Sector 37,Sector 38,2250,5,Apartment,Unfurnished,21500000,9555.555555555555,CSV_Import,2025-06-11 21:01:45.498543,2025-06-11 21:01:45.498544,t
811,Noida,Sector 37,Sector 39,2400,5,Apartment,Semi-Furnished,28500000,11875,CSV_Import,2025-06-11 21:01:45.498544,2025-06-11 21:01:45.498545,t
812,Noida,Sector 78,Noida Expressway,2600,6,Apartment,Fully Furnished,38500000,14807.692307692309,CSV_Import,2025-06-11 21:01:45.498545,2025-06-11 21:01:45.498545,t
